,id,graph_class,n,k,status,best_solution,best_bound,linear_relaxation,extra_params,result_ticks,result_time
607,graphs/bipartite/bipartite_512.txt_475,bipartite,512,475,101,219.0,219.0,,,219.0,98.51389980316162
608,graphs/bipartite/bipartite_512.txt_500,bipartite,512,500,101,244.0,244.0,,,244.0,100.04751586914062
609,graphs/bipartite/bipartite_1024.txt_0,bipartite,1024,0,101,0.0,0.0,,,0.0,0.290557861328125
610,graphs/bipartite/bipartite_1024.txt_51,bipartite,1024,51,101,0.0,0.0,,,0.0,255.3093650341034
611,graphs/bipartite/bipartite_1024.txt_102,bipartite,1024,102,101,0.0,0.0,,,0.0,276.71868658065796
612,graphs/bipartite/bipartite_1024.txt_153,bipartite,1024,153,101,0.0,0.0,,,0.0,689.6469984054565
613,graphs/bipartite/bipartite_1024.txt_204,bipartite,1024,204,101,0.0,0.0,,,0.0,277.259806394577
614,graphs/bipartite/bipartite_1024.txt_255,bipartite,1024,255,101,0.0,0.0,,,0.0,286.5188739299774
615,graphs/bipartite/bipartite_1024.txt_306,bipartite,1024,306,101,0.0,0.0,,,0.0,288.574499130249
616,graphs/bipartite/bipartite_1024.txt_357,bipartite,1024,357,101,0.0,0.0,,,0.0,1399.0932228565216
617,graphs/bipartite/bipartite_1024.txt_408,bipartite,1024,408,101,0.0,0.0,,,0.0,266.7890067100525
618,graphs/bipartite/bipartite_1024.txt_459,bipartite,1024,459,101,0.0,0.0,,,0.0,981.9297335147858
619,graphs/bipartite/bipartite_1024.txt_510,bipartite,1024,510,101,0.0,0.0,,,0.0,258.7916295528412
620,graphs/bipartite/bipartite_1024.txt_561,bipartite,1024,561,101,49.0,49.0,,,49.0,2677.1781435012817
621,graphs/bipartite/bipartite_1024.txt_612,bipartite,1024,612,101,100.0,100.0,,,100.0,1816.8750472068787
622,graphs/bipartite/bipartite_1024.txt_663,bipartite,1024,663,101,151.0,151.0,,,151.0,1571.0638723373413
623,graphs/bipartite/bipartite_1024.txt_714,bipartite,1024,714,101,202.0,202.0,,,202.0,1764.3853471279144
624,graphs/bipartite/bipartite_1024.txt_765,bipartite,1024,765,101,253.0,253.0,,,253.0,1628.263221502304
625,graphs/bipartite/bipartite_1024.txt_816,bipartite,1024,816,101,304.0,304.0,,,304.0,1360.7400159835815
626,graphs/bipartite/bipartite_1024.txt_867,bipartite,1024,867,101,355.0,355.0,,,355.0,1651.0109798908234
627,graphs/bipartite/bipartite_1024.txt_918,bipartite,1024,918,101,406.0,406.0,,,406.0,1842.1082565784454
628,graphs/bipartite/bipartite_1024.txt_969,bipartite,1024,969,101,457.0,457.0,,,457.0,1792.6505944728851
629,graphs/bipartite/bipartite_1024.txt_1020,bipartite,1024,1020,101,508.0,508.0,,,508.0,1744.3200418949127
630,graphs/bipartite/bipartite_2048.txt_0,bipartite,2048,0,101,0.0,0.0,,,0.0,1.6888065338134766
